"","lon","lat"
"409",-85.6023643,44.3148443
"410",-81.6943605,41.49932
"411",-104.8213634,38.8338816
"412",-75.3557457,39.849557
"413",-104.8771726,39.5807452
"414",-75.977985,36.8529263
"415",-83.7632366,34.5970402
"416",-95.712891,37.09024
"417",-104.990251,39.7392358
"418",-97.330053,37.6871761
"419",-101.0020119,47.5514926
"420",-74.4056612,40.0583238
"421",-86.2999689,32.3668052
"422",NA,NA
"423",-83.9811014,34.1140497
"424",-118.2436849,34.0522342
"425",-81.6943605,41.49932
"426",-79.0192997,35.7595731
"427",-77.6109219,43.16103
"428",-79.0377388,43.0962143
"429",-95.712891,37.09024
"430",-74.4056612,40.0583238
"431",-69.4454689,45.253783
"432",NA,NA
"433",-78.4766781,38.0293059
"434",-75.4268251,40.0707887
"435",-96.7678039,46.8737648
"436",-95.712891,37.09024
"437",-84.2940899,34.0753762
"438",-106.2800242,43.4113604
"439",-95.3698028,29.7604267
"440",-114.7420408,44.0682019
"441",-119.4179324,36.778261
"442",-73.2453946,40.7250986
"443",-105.8700901,34.5199402
"444",-84.2700179,37.8393332
"445",-112.84184,49.69349
"446",-73.087749,41.6032207
"447",-93.097702,41.8780025
"448",-75.977985,36.8529263
"449",-89.0317765,42.5083482
"450",-74.0412485,40.2431921
"451",NA,NA
"452",NA,NA
"453",-99.2832648,34.6562011
"454",-74.0059413,40.7127837
"455",-81.7948103,26.1420358
"456",-91.9623327,30.9842977
"457",-1.829833,52.4750743
"458",-76.6121893,39.2903848
"459",-84.4956793,42.7189397
"460",-81.0998342,32.0835407
"461",-75.977985,36.8529263
"462",-86.1349019,40.2671941
"463",-75.6971931,45.4215296
"464",-122.4194155,37.7749295
"465",-99.9018131,31.9685988
"466",NA,NA
"467",-122.2913078,37.8271784
"468",-82.9987942,39.9611755
"469",-72.6148117,42.0695391
"470",-95.712891,37.09024
"471",-79.0377388,43.0962143
"472",-77.1945247,41.2033216
"473",-96.7898034,46.8771863
"474",-95.712891,37.09024
"475",-110.926479,32.2217429
"476",-87.6297982,41.8781136
"477",-83.9879625,33.9562149
"478",-3.435973,55.378051
"479",-3.435973,55.378051
"480",-69.875795,44.8269727
"481",-71.4547891,42.9956397
"482",-80.2706044,26.271192
"483",-83.6874562,43.0125274
"484",-85.6023643,44.3148443
"485",-87.6297982,41.8781136
"486",-70.8226541,43.9653889
"487",-82.9987942,39.9611755
"488",-118.2436849,34.0522342
"489",-95.712891,37.09024
"490",-147.3494444,64.7511111
"491",-95.712891,37.09024
"492",-97.5164276,35.4675602
"493",-80.4695023,36.3865267
"494",-95.712891,37.09024
