"","lat","lon","total"
"1554",42.0986867,-75.9179738,3
"1555",42.1013779,-83.1086977,1
"1556",42.1014831,-72.589811,3
"1557",42.1167606,-71.8647577,1
"1558",42.1200456,-85.532775,1
"1559",42.1250929,-72.749538,1
"1560",42.1292241,-80.085059,6
"1561",42.1332808,-88.1974148,1
"1562",42.1503177,-84.037723,1
"1563",42.1536301,-72.5466486,1
"1564",42.1959798,-73.362008,1
"1565",42.2009274,-75.795284,1
"1566",42.2018733,-87.8103862,1
"1567",42.2126013,-70.7583751,1
"1568",42.224867,-121.7816704,1
"1569",42.2271555,-83.2318153,1
"1570",42.2393323,-87.9653565,2
"1571",42.2505943,-83.1785361,1
"1572",42.2528772,-71.0022705,1
"1573",42.2711311,-89.0939952,1
"1574",42.2797554,-71.1626756,1
"1575",42.2808256,-83.7430378,6
"1576",42.2917069,-85.5872286,5
"1577",42.305362,-83.0916748,1
"1578",42.3076841,-83.0684682,1
"1579",42.3149367,-83.0363633,2
"1580",42.317749,-83.039486,1
"1581",42.324204,-83.400211,1
"1582",42.3265152,-122.8755949,1
"1583",42.331427,-83.0457538,17
"1584",42.3381437,-71.0475773,1
"1585",42.3409663,-71.1067802,1
"1586",42.3428653,-71.1002881,1
"1587",42.3459271,-71.5522874,2
"1588",42.3466029,-71.0971345,1
"1589",42.3564609,-73.2848762,1
"1590",42.3600825,-71.0588801,23
"1591",42.362169,-71.057579,1
"1592",42.3625953,-71.3614484,2
"1593",42.3635628,-71.0550616,1
"1594",42.364795,-83.2312047,2
"1595",42.3688067,-83.0753548,1
"1596",42.3702137,-71.0388601,1
"1597",42.3702996,-87.9020186,1
"1598",42.3709299,-71.1828321,1
"1599",42.3782065,-71.0602131,3
"1600",42.3875968,-71.0994968,1
"1601",42.3911569,-72.5267121,1
"1602",42.391736,-71.566139,1
"1603",42.4072107,-71.3824374,9
"1604",42.4196947,-71.1093959,1
"1605",42.4248623,-123.3281195,1
"1606",42.430834,-83.179917,2
"1607",42.43472,-83.985,3
"1608",42.453317,-83.1289583,1
"1609",42.4683698,-82.9554746,1
"1610",42.48059,-83.4754913,1
"1611",42.4976217,-73.7308958,1
"1612",42.4999942,-96.4003069,1
"1613",42.5083482,-89.0317765,1
"1614",42.5183938,-123.4202831,1
"1615",42.5218629,-70.8930886,1
"1616",42.5278731,-70.9286609,1
"1617",42.5475383,-71.2785583,1
"1618",42.5829234,-87.9264566,1
"1619",42.6011813,-76.1804843,1
"1620",42.6026359,20.902977,1
"1621",42.6064095,-83.1497751,2
"1622",42.6195236,-71.3102482,1
"1623",42.6334247,-71.3161718,1
"1624",42.6373008,-77.5960019,1
"1625",42.6525793,-73.7562317,5
"1626",42.6659232,-71.5884363,1
"1627",42.6679384,-83.2081921,1
"1628",42.6766696,-71.4244224,1
"1629",42.6780726,-88.2762026,1
"1630",42.6799443,-82.7989464,1
"1631",42.680588,-83.1338214,1
"1632",42.6875323,-83.2341028,1
"1633",42.7167654,-78.8289727,1
"1634",42.7178558,-73.8334554,1
"1635",42.7189397,-84.4956793,1
"1636",42.732535,-84.5555347,1
"1637",42.7561109,-83.1434573,1
"1638",42.76781,-84.570447,1
"1639",42.7844752,-83.2396612,2
"1640",42.7870209,-73.9709583,1
"1641",42.7941567,-96.1655778,1
"1642",42.802808,-83.0129874,1
"1643",42.8264205,-84.2194127,1
"1644",42.844668,-73.8183804,1
"1645",42.866632,-106.313081,2
"1646",42.8679836,-76.985557,1
"1647",42.8864468,-78.8783689,11
"1648",42.887316,-72.536259,1
"1649",42.90473,-78.737804,1
"1650",42.9485835,-95.0119338,1
"1651",42.9633599,-85.6680863,5
"1652",42.9708634,-82.4249142,1
"1653",42.9728894,-71.4630712,1
"1654",42.97471,-96.3183585,1
"1655",42.9790067,-78.792272,1
"1656",42.9849233,-81.2452768,5
"1657",42.9921579,-79.2482555,2
"1658",42.9956397,-71.4547891,1
"1659",43.0009086,-73.8490111,1
"1660",43.0116784,-88.2314813,1
"1661",43.0125274,-83.6874562,4
"1662",43.014176,-88.4725983,2
"1663",43.0389025,-87.9064736,10
"1664",43.0391534,-76.1351158,1
"1665",43.0405846,-87.9196785,7
"1666",43.0481221,-76.1474244,4
"1667",43.0581645,-79.2902133,3
"1668",43.0730517,-89.4012302,2
"1669",43.074868,-89.5031045,1
"1670",43.0759678,-107.2902839,1
"1671",43.0831301,-73.7845651,1
"1672",43.084462,-86.2203313,1
"1673",43.0895577,-79.0849436,1
"1674",43.0962143,-79.0377388,3
"1675",43.0964478,-78.3908559,1
"1676",43.0986742,-77.4419378,1
"1677",43.119659,-87.9815946,2
"1678",43.1240448,-89.3499345,1
"1679",43.1314966,-80.7471651,1
"1680",43.149241,-77.6635537,1
"1681",43.1593745,-79.2468626,1
"1682",43.16103,-77.6109219,7
"1683",43.1696275,-77.6273857,1
"1684",43.1775256,-83.7341274,1
"1685",43.1800734,-73.7442863,1
"1686",43.1938516,-71.5723953,12
"1687",43.214231,-77.438898,1
"1688",43.2203266,142.8634737,1
"1689",43.2272182,-79.7195586,1
"1690",43.2341813,-86.2483921,1
"1691",43.2557206,-79.8711024,4
"1692",43.2994285,-74.2179326,1
"1693",43.3033056,-91.7857092,1
"1694",43.3177794,-88.3789862,1
"1695",43.3222329,-70.5805209,1
"1696",43.3255196,-79.7990319,2
"1697",43.3613953,-5.8593267,1
"1698",43.3649533,-8.4054431,1
"1699",43.3700007,-80.9822286,1
"1700",43.4113604,-106.2800242,6
"1701",43.4252776,-88.1834277,1
"1702",43.450301,-80.4831917,3
"1703",43.4546962,-71.5658233,1
"1704",43.4836801,-75.3365607,1
"1705",43.4916514,-112.0339645,2
"1706",43.4925843,-70.4533844,1
"1707",43.5201692,-96.7312864,1
"1708",43.5290579,-91.1462982,1
"1709",43.5445959,-96.7311034,1
"1710",43.5536938,-71.0288751,1
"1711",43.5890452,-79.6441198,2
"1712",43.5911499,-71.7367162,1
"1713",43.5944677,-83.8888647,2
"1714",43.5978075,-84.7675139,2
"1715",43.598799,-84.8567932,1
"1716",43.6187102,-116.2146068,8
"1717",43.6221108,-116.2381744,1
"1718",43.653226,-79.3831843,65
"1719",43.6629384,-116.6873596,1
"1720",43.666095,-79.414193,1
"1721",43.7104819,-92.7021132,1
"1722",43.7315479,-79.7624177,1
"1723",43.7355927,-70.5509356,1
"1724",43.7758018,-80.0687097,1
"1725",43.7844397,-88.7878678,8
"1726",43.8041334,-120.5542012,8
"1727",43.8079675,-79.4591378,1
"1728",43.812819,-79.529321,1
"1729",43.8169837,-79.532157,13
"1730",43.8205295,-72.5213419,1
"1731",43.8516258,10.2712297,1
"1732",43.8561002,-79.3370188,1
"1733",43.8844092,-91.2351393,1
"1734",43.913685,6.289287,1
"1735",43.930287,-70.309686,1
"1736",43.9441328,-90.8129118,1
"1737",43.9595513,10.2286323,1
"1738",43.9653889,-70.8226541,16
"1739",43.9695148,-99.9018131,4
"1740",44.0121221,-92.4801989,4
"1741",44.0144936,6.2116438,1
"1742",44.016521,21.005859,2
"1743",44.0247062,-88.5426136,1
"1744",44.045722,-123.091631,2
"1745",44.0520691,-123.0867536,1
"1746",44.059187,-79.461256,1
"1747",44.0682019,-114.7420408,2
"1748",44.0805434,-103.2310149,1
"1749",44.0855572,-93.2259349,1
"1750",44.0878764,-87.6595231,1
"1751",44.1627589,-77.3832315,1
"1752",44.1858193,-88.462609,1
"1753",44.2311717,-76.4859544,1
"1754",44.2726203,-121.1739212,1
"1755",44.309058,-78.319747,1
"1756",44.3113573,-96.7983877,1
"1757",44.3144394,-94.4593018,1
"1758",44.3148443,-85.6023643,47
"1759",44.3893556,-79.6903316,1
"1760",44.4056499,8.946256,1
"1761",44.4469639,-69.7395933,1
"1762",44.4488805,-88.0603806,2
"1763",44.4669941,-73.1709604,2
"1764",44.4758825,-73.212072,1
"1765",44.519159,-88.019826,5
"1766",44.5198149,-88.0191182,2
"1767",44.5235792,-89.574563,1
"1768",44.5315467,-78.5264765,1
"1769",44.5588028,-72.5778415,3
"1770",44.5623531,-88.0803051,1
"1771",44.5690305,-80.9405602,1
"1772",44.5801566,-123.2753839,1
"1773",44.6487635,-63.5752387,2
"1774",44.6722157,-88.2426025,1
"1775",44.786568,20.4489216,1
"1776",44.7893446,-93.6018389,1
"1777",44.7966,-91.506,1
"1778",44.811349,-91.4984941,1
"1779",44.8180687,-63.6120724,1
"1780",44.8269727,-69.875795,1
"1781",44.8492361,-93.1528692,1
"1782",44.8546856,-93.470786,1
"1783",44.8755183,-91.9193422,1
"1784",44.891446,-117.970262,1
"1785",44.9032963,-93.5663455,2
"1786",44.9374831,-93.2009998,2
"1787",44.9522896,-93.2991931,1
"1788",44.9537029,-93.0899578,8
"1789",44.977753,-93.2650108,24
"1790",44.9804106,-93.2719782,1
"1791",45.070312,7.6868565,1
"1792",45.1732394,-93.3030063,1
"1793",45.1977428,-93.3871758,1
"1794",45.253783,-69.4454689,13
"1795",45.2733153,-66.0633081,2
"1796",45.298156,5.637517,1
"1797",45.2998418,-122.7737062,1
"1798",45.3090511,-89.4965979,1
"1799",45.3292832,-93.2197005,1
"1800",45.3341466,-94.525958,1
"1801",45.3491133,-111.7318796,1
"1802",45.368614,-110.7349943,1
"1803",45.3936545,-93.8765076,1
"1804",45.3983406,-71.9160672,1
"1805",45.4215296,-75.6971931,12
"1806",45.4228499,-122.713607,1
"1807",45.4605229,-123.9695657,1
"1808",45.4638166,-73.5887308,1
"1809",45.4646985,-98.4864829,1
"1810",45.4654219,9.1859243,3
"1811",45.4809111,-122.8251243,1
"1812",45.5046235,-122.6343809,1
"1813",45.5230622,-122.6764816,8
"1814",45.5306402,10.0171485,1
"1815",45.569965,-93.5816278,1
"1816",45.6769979,-111.0429339,1
"1817",45.7659345,21.2570307,1
"1818",45.7713461,-87.9948467,1
"1819",45.7832856,-108.5006904,1
"1820",45.8080597,9.0851765,1
"1821",45.8266513,-77.1108826,1
"1822",45.928578,2.139998,1
"1823",45.9326346,-118.3877435,1
"1824",45.943161,24.96676,1
"1825",45.974783,-123.94241,1
"1826",46.0038232,-112.5347776,1
"1827",46.0878165,-64.7782313,1
"1828",46.0960948,9.9052156,1
"1829",46.1650664,-62.6480207,1
"1830",46.227638,2.213749,5
"1831",46.2349999,-119.2233014,1
"1832",46.2395793,-119.1005657,2
"1833",46.2814568,-94.0723226,1
"1834",46.2856907,-119.2844621,1
"1835",46.2948812,-90.9826396,1
"1836",46.3456211,-124.0612767,1
"1837",46.3466877,-122.5207721,1
"1838",46.411286,-117.025932,1
"1839",46.4676398,-84.3685144,1
"1840",46.5180824,-123.8264512,3
"1841",46.521858,-84.3460896,1
"1842",46.522099,-80.9530353,1
"1843",46.5295517,-122.4851112,1
"1844",46.557929,-87.403445,1
"1845",46.5816732,-85.1578689,1
"1846",46.7162136,-122.9542972,1
"1847",46.729553,-94.6858998,17
"1848",46.7866719,-92.1004852,2
"1849",46.862496,103.846656,1
"1850",46.8737648,-96.7678039,1
"1851",46.8771863,-96.7898034,3
"1852",46.8787176,-113.996586,2
"1853",46.8796822,-110.3625658,1
"1854",46.9105438,-98.7084357,1
"1855",46.9267016,8.3849982,1
"1856",46.9965144,-120.5478474,1
"1857",47.0042643,-122.539846,1
"1858",47.0378741,-122.9006951,2
"1859",47.103988,-122.4345661,1
"1860",47.1296346,10.2681786,1
"1861",47.162494,19.503304,1
"1862",47.1775435,-67.9562642,2
"1863",47.1853785,-122.2928974,1
"1864",47.23757,-122.434574,1
"1865",47.3073228,-122.2284532,1
"1866",47.3135849,-122.177741,1
"1867",47.3876664,8.2554295,1
"1868",47.4025802,-92.484777,1
"1869",47.4941836,-111.2833449,1
"1870",47.505175,-111.3050059,1
"1871",47.527871,-122.354745,1
"1872",47.5300986,-122.3662376,1
"1873",47.5482796,-122.352215,1
"1874",47.5514926,-101.0020119,1
"1875",47.5595986,7.5885761,1
"1876",47.5650067,-122.6269768,1
"1877",47.6025001,-122.3385759,1
"1878",47.6062095,-122.3320708,10
"1879",47.6101497,-122.2015159,1
"1880",47.65042,-117.2801001,1
"1881",47.6553351,-122.3035199,1
"1882",47.6587802,-117.4260466,1
"1883",47.6600238,-122.290498,1
"1884",47.6609221,-122.3357088,2
"1885",47.67648,-116.796398,1
"1886",47.6776832,-116.7804664,1
"1887",47.6797182,-122.3256608,2
"1888",47.736992,-102.4342115,4
"1889",47.7423218,-121.9856781,1
"1890",47.7510741,-120.7401386,10
"1891",47.8458036,-122.2975124,1
"1892",48.00611,0.199556,1
"1893",48.118146,-123.4307413,1
"1894",48.1351253,11.5819806,1
"1895",48.1485965,17.1077477,1
"1896",48.2020471,-2.9326435,2
"1897",48.3705449,10.89779,3
"1898",48.379433,31.16558,2
"1899",48.3808951,-89.2476823,6
"1900",48.4015032,17.3611527,1
"1901",48.4751998,-81.3318545,1
"1902",48.479643,-116.8494592,1
"1903",48.589944,7.7526647,1
"1904",48.6502411,-123.399005,1
"1905",48.856614,2.3522219,5
"1906",49.1044302,-122.801094,1
"1907",49.1665898,-123.133569,2
"1908",49.182863,-0.370679,2
"1909",49.214439,-2.13125,4
"1910",49.2193226,-122.598398,1
"1911",49.220421,-122.985441,1
"1912",49.2827291,-123.1207375,5
"1913",49.3237408,-117.6593341,1
"1914",49.4874592,8.4660395,2
"1915",49.6091904,6.1193157,2
"1916",49.69349,-112.84184,1
"1917",49.817492,15.472962,2
"1918",49.83385,-119.5236098,1
"1919",49.8728253,8.6511929,2
"1920",49.894067,2.295753,1
"1921",49.895136,-97.1383744,10
"1922",49.9807973,-97.0294557,1
"1923",49.9873929,10.5881804,2
"1924",50.026884,19.9417226,1
"1925",50.0757088,14.4403122,1
"1926",50.0875625,-97.2196509,1
"1927",50.152571,-5.06627,2
"1928",50.2660471,-5.0527125,1
"1929",50.4452112,-104.6188944,2
"1930",50.503887,4.469936,6
"1931",50.5958868,22.0496535,1
"1932",50.6938479,-1.304734,1
"1933",50.718412,-3.533899,1
"1934",50.719164,-1.880769,1
"1935",50.7273109,4.4863466,1
"1936",50.7487635,-2.3444786,2
"1937",50.7946785,-1.1057192,1
"1938",50.82253,-0.137163,1
"1939",50.8392661,5.730216,1
"1940",50.8456685,4.369108,1
"1941",50.8518324,-0.9847132,1
"1942",50.8899294,-1.3153733,1
"1943",50.937531,6.9602786,1
"1944",50.965817,-113.897549,1
"1945",51.0486151,-114.0708459,15
"1946",51.1250608,-114.0168895,1
"1947",51.1394506,4.7564892,1
"1948",51.165691,10.451526,6
"1949",51.178882,-1.826215,1
"1950",51.2259471,-0.5790389,1
"1951",51.253775,-85.3232139,7
"1952",51.3679876,-0.1025278,1
"1953",51.41233,-0.300689,1
"1954",51.44621,0.216872,2
"1955",51.4571477,-0.1230681,1
"1956",51.481581,-3.17909,2
"1957",51.4817279,-0.613576,1
"1958",51.4826537,5.2321687,1
"1959",51.485027,-3.556791,1
"1960",51.4962281,-113.5100244,1
"1961",51.5073509,-0.1277583,14
"1962",51.5159734,-0.174943,2
"1963",51.5255162,0.0352163,1
"1964",51.6049674,-0.0722785,1
"1965",51.7659078,0.6673665,2
"1966",51.8097823,-0.2376744,2
"1967",51.8137073,-0.8094705,1
"1968",51.919438,19.145136,9
"1969",51.9244201,4.4777325,1
"1970",51.9329295,-127.0940535,2
"1971",52.132633,5.291266,2
"1972",52.1332144,-106.6700458,1
"1973",52.252231,4.756672,2
"1974",52.2660751,6.1552165,1
"1975",52.2681118,-113.8112386,1
"1976",52.3555177,-1.1743197,8
"1977",52.3702157,4.8951679,1
"1978",52.4750743,-1.829833,1
"1979",52.481138,1.753449,1
"1980",52.486243,-1.890401,1
"1981",52.5200066,13.404954,3
"1982",52.6368778,-1.1397592,1
"1983",52.6541454,-7.2447879,1
"1984",52.7063657,-2.7417849,1
"1985",52.8473958,-104.0489835,1
"1986",52.8765518,5.9958692,1
"1987",52.8792745,-2.0571868,1
"1988",53.1423672,-7.6920536,9
"1989",53.230688,-0.540579,1
"1990",53.2326344,-2.6103157,3
"1991",53.321458,-105.537257,1
"1992",53.323639,-1.2778772,1
"1993",53.389991,-3.023009,1
"1994",53.41291,-8.24389,1
"1995",53.4326035,-1.3635009,1
"1996",53.4584657,13.427448,1
"1997",53.478764,-2.094523,1
"1998",53.4807593,-2.2426305,4
"1999",53.5256684,-6.0911586,1
"2000",53.5412083,-113.2957365,1
"2001",53.544389,-113.4909267,7
"2002",53.5510846,9.9936818,1
"2003",53.55263,-1.479726,1
"2004",53.6304753,-113.625642,1
"2005",53.691688,-1.308648,1
"2006",54.0798977,12.1583254,1
"2007",54.5259614,-105.2551187,6
"2008",54.5259614,15.2551187,2
"2009",54.597285,-5.93012,1
"2010",54.7877149,-6.4923145,1
"2011",54.978252,-1.61778,1
"2012",55.010762,-1.449138,1
"2013",55.378051,-3.435973,17
"2014",55.6180236,12.6507628,1
"2015",55.755826,37.6173,2
"2016",55.777633,-4.053679,1
"2017",55.8570914,-4.24696,1
"2018",55.864237,-4.251806,1
"2019",55.866267,-3.962566,1
"2020",56.071741,-3.452151,1
"2021",56.130366,-106.346771,21
"2022",56.3416934,-2.7927522,1
"2023",56.462018,-2.970721,1
"2024",56.4906712,-4.2026458,5
"2025",56.616987,-2.566376,2
"2026",56.9496487,24.1051864,2
"2027",57.3636591,-2.0797895,1
"2028",59.3293235,18.0685808,1
"2029",59.3774523,17.0321193,1
"2030",59.9138688,10.7522454,1
"2031",60.1698557,24.938379,1
"2032",60.4518126,22.2666303,1
"2033",60.472024,8.468946,1
"2034",61.0137097,99.1966559,1
"2035",61.2180556,-149.9002778,5
"2036",61.92411,25.748151,1
"2037",62.9529839,18.3890531,1
"2038",64.2008413,-149.4936733,3
"2039",64.7511111,-147.3494444,1
"2040",64.8377778,-147.7163889,1
"2041",NA,NA,2814
